Unnamed: 0,ISRC,spotify_ID,artist,song_title
757,NLA320581191,6ljVV9nmTuIogEP8RuEVk1,The Rubinoos,Grey On Grey (Bonus Track)
758,NLA320581191,2aKKTjiuEOCoVlz4q4eQpG,Tan Dun,In the Old Temple
759,NLA320581191,2hZV8Lvpns4GXMwf9sxvzA,Giuseppe Tartini,"Sonata for Violin and Continuo in G Minor, B. g5 - ""Il trillo del diavolo"": IV. Allegro assai - Live"
760,NLA320581191,6JVxl0hDM6MeTQXYfaLvYt,Alice Cooper,Is Anyone Home?
761,NLA320581191,4s4praRnpfw8Mf8JotSaVH,Pantera,Revolution Is My Name - 2020 Remaster
762,NLA320581191,6d4B82vt7pjdzumBmV6HiZ,Bob Marley & The Wailers,Real Situation
763,NLA320581191,1ZAaZqoqNTEJzPa7ydDMHd,The Lilly Brothers & Don Stover,"Sinner, You Better Get Ready"
764,NLA320581191,1LkZI3UG6JtA4qoMqLFEeX,Starflyer 59,When You Feel The Mess - Gold Album Version
765,NLA320581191,3oHvs2QMCAsCc49IXW72gK,Avalon,I'm Speechless
766,NLA320581191,01hKoZ00HASFx5vwHOsh0K,Tuck & Patti,Europa
767,NLA320581191,1gYQL1L96Kno5kB5R0CeK8,Agustín Lara,Pobre de Mí
768,NLA320581191,5W1MsqXryoDaDs3PmDLc48,The McCluskey Brothers,Fever Pitch
769,NLA320581191,4Xni9JrKWzIurYrZOFZKQH,A Flock Of Seagulls,Space Age Love Song (Re-Recorded)
770,NLA320581191,11xCHLPvBrYsaM8krBeg4a,Faith No More,Chinese Arithmetic
771,NLA320581191,5CWr8jNHwamLkP5KUi3Duv,Phish,Fluffhead
772,NLA320581191,3CkopQ1dNbKfqQdVHBLv9e,Linkin Park,From the Inside
773,NLA320581191,5UhWD2lwvZgko8uVEICN5r,Tony Bennett,I Left My Heart in San Francisco
774,NLA320581191,0i1sZjMJwmX7p1dpaYRuSC,Hatebreed,Outro
775,NLA320581191,2A41JJmcG6IgK9jqRKk5pj,George Harrison,Thanks for the Pepperoni (2014 Remaster)
776,NLA320581191,6PqLroacFtPK59TkT43S9N,John Prine,I Know One (feat. Emmylou Harris)
777,NLA320581191,7GhEPuOeChh3yiR8tliREH,Liz Durrett,Lull
778,NLA320581191,6agJQCy2kmInThIbQZzYqX,America,High In The City
779,NLA320581191,71LPN8pxnKJv7dNkraYSgQ,Mark O'Connor,The American Seasons (Seasons of an American Life) for violin and orchestra: Fall
780,NLA320581191,5FANF6p3ybsC37cq3ZTsaY,Sergei Rachmaninoff,"Vocalise (From ""14 Romances, Op. 34"")"
781,NLA320581191,5QVpMPfxKZIzy025YCnTmP,Joseph Diamond,Broken Heart
782,NLA320581191,43U1bCDTZAhhY1Y8mCkTG4,M,Pop Muzik (12 Inch Version)
783,NLA320581191,7kvAetxudeinp8B1E5uvE7,Noam Chomsky,Get Lost
784,NLA320581191,3nV0XMDOHWUdY4tvnN64Zv,Johnny Mathis,A Baby's Born
785,NLA320581191,67Vv9F4fRB3m4O4j6KFh6Z,Pyotr Ilyich Tchaikovsky,"The Sleeping Beauty, Op. 66, TH.13 / Act 2: 13b. Farandole: Danse (Tempo di Mazurka)"
786,NLA320581191,3YlXej5RvgluAbhBs3YCtn,DJ Spooky,Hologrammic Dub
787,NLA320581191,2kMM5neKewhNCHlTXCk4Fp,Strawberry Alarm Clock,Birds In My Tree
788,NLA320581191,4zhqNuNTluaOsP0I6RS3L4,Ludwig van Beethoven,"Symphony No. 6 in F Major, Op. 68 - ""Pastoral"": II. Szene am Bach. Andante molto mosso"
789,NLA320581191,7F1LVG24vhbESQOPgqWDVC,The Rolling Stones,Sympathy For The Devil - Fatboy Slim Radio Mix
790,NLA320581191,5ZSn6nGqKpeSuRykSEG9m3,Arnold,Face
791,NLA320581191,1WYokrkFOb9TFVuTrmxTTt,Eagles,Tequila Sunrise - 2013 Remaster
792,NLA320581191,3SfcWbGt2HmE5YmhiAKR2T,Versus,The Spell You're Under
793,NLA320581191,3efO2oVo5ANpk2PYkx7m3j,Building 429,The Space In Between Us
794,NLA320581191,6DfbBrWh1TYhS9MVEX5TuK,Gwen Guthrie,Is This Love
795,NLA320581191,1AL8ay5GNI6cWeOzZl8NoD,Nas,Life We Chose
796,NLA320581191,07jKCfRXKWlyKRnVruxEzx,X-Ecutioners,Play That Beat
797,NLA320581191,1aAMGqrrTmZehtG92Cvplm,Orchestral Manoeuvres In The Dark,The Romance Of The Telescope - 2003 Digital Remaster
798,NLA320581191,7C2uPkVi6Ph65PB32DoWjm,B.B. King,"Hummingbird - Live At Sankei Hall, Tokyo, Japan/1971"
799,NLA320581191,5ekXtOqlw8nM2R7xH1Xsio,Sister Souble Happiness,Dark Heart
800,NLA320581191,4NB7DMcdLhZwHIEsmHyXCk,Soulfly,Bleak
801,USMTD0462304,5dd5jvcUTWU4oksugr6ogU,Blue Man Group,Time to Start
802,USMTD0462304,238X4qkN0C4RJyrV3eppnI,Red Sparowes,"The Sixth Extinction Crept Up Slowly, Like The Sunlight Through The Shutters, As We Looked Back In Regret"
803,USMTD0462304,6EG0z5llZcMuO8Bnm8ahUT,Glis,Break Away - Mix
804,USMTD0462304,4YlNHvZTBAgoS6m6lJU2tU,Roxette,Listen to Your Heart - Swedish Single Edit
805,USMTD0462304,7m4OJ1m3g5xoOlJWL1ubdj,Duran Duran,Hungry Like the Wolf - 2001 Remaster
806,USMTD0462304,0Xi0D3xPsd8ZHl5f36p9i3,Handsome Boy Modeling School,Waterworld
807,USMTD0462304,6W21LNLz9Sw7sUSNWMSHRu,Korn,Freak On a Leash
808,USMTD0462304,75YP1Dz3jz2dMQTZDkF1gv,Fu Manchu,Free And Easy (Summer Girls)
809,USMTD0462304,1kIvKz1NSBfyAssEY0nxt3,Shortstack,El Saboteur
810,USMTD0462304,6Qnm9hMV3rutQNd9G5yAoH,José Alfredo Jimenez,Cuesta Abajo
811,USMTD0462304,2GYdBtYNNUp3joxDoYrPwx,The Blood Brothers,Crimes
812,USMTD0462304,72ZOK8lrc8kMCPy5BHz1Zq,Silversun Pickups,Creation Lake
813,USMTD0462304,4OF0dT9o0xm1E0O4QA4UOM,Shawn Colvin,The Christ Child's Lullaby
814,USMTD0462304,460gRGQCKIBKhJR1aTt2BG,Robert Palmer,Addicted To Love - Remix
815,USMTD0462304,1jzcnvvgOGl4FPSKsmwQ0H,Thelonious Monster,The Iggy Stooge Song
816,USMTD0462304,5A8rNSVqQsFLhyJeu3kdaT,Blue Öyster Cult,Mommy - 'Secret Treaties' outtake - 1973
817,USMTD0462304,4XTD99paPu2Xf1Dsum2omh,Cher,Make The Man Love Me
818,USMTD0462304,2ZYJbxsfadGAn4YtmxrXuZ,Joe Ely,Fightin' For My Life
819,USMTD0462304,2BnWdYNIWEwybCRqhfsloW,Tomaso Albinoni,"Albinoni: Concerto a cinque in B-Flat Major, Op. 10 No. 12: I. Allegro"
820,USMTD0462304,78tMjM8Fw6vpWW0esBpNzs,Jethro Tull,One Brown Mouse - 2003 Remaster
821,USMTD0462304,7h8OLAvz2fz6kDZGet369M,Jesus Jones,The Devil You Know
822,USMTD0462304,5LPTWuDuDvxOPYmdxOnEtk,Mandy Moore,So Real
823,USMTD0462304,68D7AzbmTAdANrw3hbf8ps,Cloning Einstein,After All
824,USMTD0462304,0I5Fgl7pT26M1qSIixlzR2,Mudvayne,World So Cold
825,USMTD0462304,53OayBIWLmOJn5baR2xIIh,Lonely Kings,Syndicate
826,USMTD0462304,1dAntwDJsFnEPa6mxUYWpc,Ronnie Milsap,Since I Fell For You
827,USMTD0462304,4qYHnP5AmKzXbJhciPV8si,"Bobby ""Blue"" Bland",Ain't No Love In The Heart Of The City - Single Version
828,USMTD0462304,5dQ01k4mZoBhUDycenONHX,John Williams,American Journey: IV. Arts and Sports
829,USMTD0462304,3pAoqNNjskbuK0XNbxtRt7,The Diplomats,Juelz Santana The Great - Skit 4
830,USMTD0462304,41CHb7F7SXcmkj0h8wekeF,Billie Holiday,Gloomy Sunday (with Teddy Wilson & His Orchestra) - Take 1
831,USMTD0462304,6sswNbxZPCuKgg9du0V4OS,Franz Schubert,"Die schöne Müllerin, D.795: 10. Tränenregen"
832,USMTD0462304,0FRaTm2v2ylbAUDHBzTsfW,Etta James,Steal Away
833,USMTD0462304,1rQEbXBY8MmWZ7OZeBtqis,Katatonia,Rainroom
834,USMTD0462304,15Mm2DiqKxMDLONXRsdy3U,The Roots,"The Next Movement - Live At Palais X-Tra Zurich, Switzerland / 1999"
835,USMTD0462304,7LrM28pPWCpJYmbnaxHBmu,Chambao,Pokito a Poko
836,USMTD0462304,3H26P1VgX76hzzTJAJQQnz,Brian and the Mississippi Valley Dutchmen,Julida Polka
837,USMTD0462304,12VnHUXhfcrEV9cu0r7gyS,Jim Brickman,Picture This
838,USMTD0462304,0J6iU4rjliO8TP6J1OUdQ4,The Band,If I Lose - Remastered
839,USMTD0462304,5G9S6rmvFBQonF6x4oAfJD,The Vandals,I Can't Wait
840,USMTD0462304,5VzDHctPCKYfxOKtTzSIMM,FFH,Open Up The Sky
841,USMTD0462304,63McCianBGH19Y1QD04xdC,R.E.M.,Tongue - Remastered
842,USMTD0462304,1Av1JK0y7tONGuUQQfxyON,Keb' Mo',Just Like You
843,USMTD0462304,1ixm2zCINddmWMloci3dvh,David Bowie,Heathen (The Rays)
844,USMTD0462304,0eOfonls3yMWFi7by26yAk,Pat Benatar,Shadows Of The Night - Remastered
845,USMTD0462304,6QZfa4WbIOBpGKel35SBVd,Bert Kaempfert,Stay With Me
846,USMTD0462304,6yy5ivsEcIraUkgzixfuGU,Local H,What Can I Tell You?
847,USMTD0462304,1Mz4rF2wjbZYeK0QCG3bXx,Elmer Bernstein,"The City (From ""The Grifters"") - From ""The Grifters"""
848,USMTD0462304,3akkNN6AHsgyptR3QYU3vN,Fugazi,Repeater
849,USMTD0462304,5Dpqv2cZIbpgPIzyJlotvC,Hatebreed,Proven
850,USMTD0462304,6QQxFtMSKigxHcAg2ob4io,Demon,Victim of Fortune ( Out-Take)
851,USMTD0462304,0qCoTDwqMylgd4GsyHZR2d,Frédéric Chopin,"Polonaise in A Major, Op. 40, No. 1: Allegro con brio"
852,USMTD0462304,6Rom6emCi5Nq1nnb6b9Lhi,Kari Kimmel,It's Not Just Make Believe
853,USMTD0462304,0xQRR9GdQjHgr2Jc2MTnX5,Tobin Sprout,Hit Junky Dives
854,USMTD0462304,2vcx6Dr7pxeBqJQ5eIVqhk,Frank Zappa,It Must Be A Camel
855,USMTD0462304,0MI2L3JzF8C3io4l51Jjfi,Urban Dance Squad,Good Grief - Live
856,USMTD0462304,6eN20qYKGWJH7mj4wqZI5P,Puffy AmiYumi,アジアの純真
857,USMTD0462304,4l9rJRwlaMnPYD5DJtIIFo,Elvis Presley,Hound Dog
858,USMTD0462304,5iJOpg6kOBAeaFWIEOaTLe,"""Weird Al"" Yankovic",Slime Creatures from Outer Space
859,USMTD0462304,3by1VIPUbXseKgDEc7nlnI,Louis Prima,(I'll Be Glad When You're Dead) You Rascal You - Remastered
860,USMTD0462304,72QfbbIAMPXlC1VRW1L00f,Freeway,You Don't Know (In The Ghetto)
861,USMTD0462304,6mr9ksuZqO3oCS9pRkM3eq,Ludwig van Beethoven,"26 Welsh Songs, WoO 155: 16. The Damsels of Cardigan"
862,USMTD0462304,2pbWkjtGtjkzBdZ95GFINm,Rose Royce,Car Wash - Long Version
863,USMTD0462304,1zOXcgLWVBYs9JXScpdxyn,Evie Sands,The Love Of A Boy
864,USMTD0462304,5owNg0Lb8hGgBvQo5DWVGY,Ludwig van Beethoven,"Beethoven: Symphony No. 2 in D Major, Op. 36: I. Adagio - Allegro con brio"
865,USMTD0462304,08kxDrVsGKCBTUW8yaYXaS,George Frideric Handel,"La Lucrezia ""O Numi eterni"", Cantata HWV 145: Recitativo ""Mai voi, forse nel cielo"""
866,USMTD0462304,1T8Zfb2qGgqQ40Gz8XY53g,Dave Matthews,Up And Away
867,USMTD0462304,4ZtW3vPBExRMdimXujrZ1Q,The High & Mighty,Wanna (But I Won't)
868,USMTD0462304,5W86JTePzP9MBZLfBoGi6z,Alexander Scriabin,"Symphony No. 1 in E major, Op. 26: 1. Lento"
869,USMTD0462304,2K7iWbGcOaSIE77zWsTS7x,Swishahouse,24's
870,USMTD0462304,61wKzgtki3H1XedQ7WeJ78,The Doors,Tuning - #2 Live At The Aquarius - The Second Performance LP Version
871,USMTD0462304,5KqEPvurLuOoV64tNylPO6,DHT,Listen to Your Heart - Edmee's Unplugged Vocal Edit
872,USMTD0462304,1LEZuQ6sQ6uw2mVVtWQOhv,Niccolò Paganini,"Paganini: 24 Caprices, Op. 1: No. 1 in E Major"
873,USMTD0462304,0mB5AC7px0OWAv19uRh4EH,D4L,"Make It Rain (feat. 2 Short, Sweets and Kool Ace)"
874,USMTD0462304,6ioFp1LTwjjVOeDeEVo6dl,Various Artists,Methods of Organizing
875,USMTD0462304,4P23Pn5zl9QCkyto32fAaR,Trivium,Rain
876,USMTD0462304,4W4Bkr3uPQamFiHi78kXlD,The Yardbirds,Heart Full Of Soul
877,USMTD0462304,2gc6sYlDZL1ujiMVGH2bHZ,Brett Dennen,Make the Most
878,USMTD0462304,1i8wgoiZM91AhapaDkVIbb,Kendall Payne,Honest
879,USMTD0462304,27AujK53ZP5VXFW13gsI39,Claude Debussy,"Suite bergamasque, L. 75: Clair de lune (Orch. Mouton)"
880,USMTD0462304,6y8NZQHxPi3svyicMXjFCW,Ricky Martin,Spanish Eyes
881,USMTD0462304,3kzAiMh04Ov0WIWHIhGbcB,Survivor,Can't Getcha Offa My Mind
882,USMTD0462304,5YG51nXppZr2Ir5B85SDBr,Curtis Mayfield,Get Down - Single Version
883,USMTD0462304,3C5KIBAY5sADnl7rXsB2za,Juno Reactor,Angels And Men
884,USMTD0462304,3cvXBUOF2ymN3stH0UFuq6,Stone Temple Pilots,Hello It's Late
885,USMTD0462304,41Noi7cSl3N6tYr40CiMnQ,Rosemary Clooney,Me and You (with Duke Ellington & His Orchestra)
886,USMTD0462304,5K2apq0hXtBBgHvdz6KMbC,Matt Pond PA,Electric
887,USMTD0462304,4jE1k5eOtkXMqjeEGjdBF4,Tummler,Ario
888,USMTD0462304,4nwPDskh0YJ9nnjpgEMA4T,The Love Unlimited Orchestra,Just Like A Baby
889,USMTD0462304,2ftHoU551MJUEaSeNpQDXY,Howard Shore,The Leave Taking
890,USMTD0462304,7xYIf30XmLPJdKNfqUZefa,Olivier Messiaen,Chronochromie for Large Orchestra: VI. Epode
891,USMTD0462304,19Pt0muSyAq3Of6deCI8Nj,Al Jarreau,Through It All
892,USMTD0462304,0Gjq7axbGUh8ZbCeoLFTKK,Bon Jovi,I Got The Girl
893,USMTD0462304,2bEWUjvvSlq8DIgmdpCYTR,Richard Hawley,It's Over Love
894,USMTD0462304,7oz9AWkSwvsRd624JwGzet,Rojo,Aleluya (Instrumental)
895,USMTD0462304,5X1gZAZWtNjZRP9bXQS5LV,Louis Armstrong,Bibbidi-Bobbidi-Boo
896,USMTD0462304,2u2eK1CxHBe7w2PMlaXO0Z,Booker T. & the M.G.'s,Johnny I Love You
897,USMTD0462304,7tubf9ctzCNrEyUniHqDCa,Ahleuchatistas,Rpg 2
898,USMTD0462304,4DsHVBI02ToBBu4pn7lEzd,Dido,Who Makes You Feel
899,USMTD0462304,3yQjkc13JGEq6Ywago9l1F,Jaguares,Ayer Me Dijo un Ave - En Vivo
900,USMTD0462304,6mxbKC9DD9VUQZTUq7nq3X,M. Ward,Duet For Guitars 1
901,USUM70502070,1odSsdjoL5VxmCbg6UehJR,Ghostface Killah,Who Would You Fuck
902,USUM70502070,5mkbMgErBwO6XGE4qbmf0P,Sergei Prokofiev,"Alexander Nevsky, Op. 78: Arise, Ye Russian People"
903,USUM70502070,0SyEJMByChXrpQ0El3YRYt,Jeff Johnson,Vows
904,USUM70502070,2i5CjjDjoFUd0AjsQadLdy,Aretha Franklin,"Respect - Live at Fillmore West, San Francisco, CA, 3/5/1971"
905,USUM70502070,1JAHFiBLbaseqI3ojt9Kcv,Dr. Dre,Bi*** Ni**az - Album Version (Edited)
906,USUM70502070,2h1p8LJZajt9jLegRrgwzX,Aphex Twin,Dodeccaheedron
907,USUM70502070,5VprdnC0Or0qxrze5Z45dO,Andy Hunter,Show
908,USUM70502070,6rmUiwqkVWWHYUnwL0Ycde,ST 37,Phase One : Solaris
909,USUM70502070,59D5g3u3bp6wV0W9pSuRf1,Wipers,Mystery
910,USUM70502070,1kRBDF3c64BS6espbBnHxa,Fear Factory,(Memory Imprints) Never End
911,USUM70502070,42Xm7PD1mDL5xuDaEkVgSr,Tenor Saw,Ring The Alarm
912,USUM70502070,1sce5VJvCOYYDAR9rp9KdG,Oliver Nelson,Stolen Moments
913,USUM70502070,26puV8LdrCUvxqmxKJOywQ,Paris,Scarface Groove
914,USUM70502070,0TsQiJ09qk265f4dXkq6yu,Tyler Bates,Official Clown Business
915,USUM70502070,0utuAHykyuBSQpHLNLHQCs,Guided By Voices,Wormhole
916,USUM70502070,5sDTR5WnqbJ2MoqNnst51F,Dan Fogelberg,Phoenix
917,USUM70502070,6C3OBXodfWzDLAV1aXjiTv,Brian Setzer,Lonely Wolf
918,USUM70502070,72cRizL8XAvma3zJYaEg33,The Yardbirds,I'm a Man (Live - 1967 German Tv Broadcast)
919,USUM70502070,71SCMpp7hGMVuECYSLNgOH,Katatonia,Nowhere
920,USUM70502070,6DU9USVz7uUwqFl7mjgPrT,Depeche Mode,Enjoy the Silence - Ewan Pearson Extended
921,USUM70502070,0DWFBu2iLSpDRbngrvKOq6,Ryuichi Sakamoto,As Praias Desertas
922,USUM70502070,4Ulusu0UfOk3HM1ZjUcQXV,Jeff Johnson,Kaziman's Gifts
923,USUM70502070,2ZeNxnSmRitn9O2z2uHZmH,Godsmack,Asleep
924,USUM70502070,6tkXBYmmOUXSb1pSLDR1X1,The Stooges,Down on the Street
925,USUM70502070,55eI3nJGwj6arcOkJLJPuV,Burt Bacharach,The Look Of Love
926,USUM70502070,3EV3OvegbQNJQGZhpT00gr,Brian Wilson,Where Has Love Been?
927,USUM70502070,1Rj7KxfZrm6KT5dBxbOvjN,Alexander Borodin,String Quartet No. 2 in D Major: III. Notturno
928,USUM70502070,6QtoYmkA5Utn3vpZ3QhYEq,Vic Damone,Deck the Halls
929,USUM70502070,5bMhG3QtTvdViaob7k217v,Wings,Daytime Nightime Suffering
930,USUM70502070,4r2IPR6tLBgF1dl2FqcPfF,Danny Elfman,Overture - (The Nightmare Before Christmas)
931,USUM70502070,2HYAOSChGcbnHrE1Q1feAc,Suzanne Vega,Penitent
932,USUM70502070,52iyhfd6jgU2wYB8QIYs6t,Son Volt,Windfall - 2015 Remaster
933,USUM70502070,23qL11ssBUDFXVW2SlBZfF,Dionne Warwick,You Made Me so Very Happy - Live
934,USUM70502070,7BkWM4XInRQJJI9HXjvPVB,Marvin Gaye,Inner City Blues (Make Me Wanna Holler) - Detroit Mix
935,USUM70502070,3K1Je1BS7sCSH0Mn2L6DJ2,BOOM BOOM SATELLITES,DUB ME CRAZY Ver.02
936,USUM70502070,6YrQHMmsBACP4OOaiCRSDm,Randy Newman,Atta - Score
937,USUM70502070,2CcHIKpCxtFP3F1R9XkEd5,Frankie Valli & The Four Seasons,Beggin'
938,USUM70502070,07xsLd2bZgAHFBAbCkGI7w,Harry and the Potters,Back to School
939,USUM70502070,2QUuJRmwuXCBXRn11KmM0L,Nick Cave & The Bad Seeds,Opium Tea
940,USUM70502070,4htrZyEmIqLUICPQsODdWH,Linda Ronstadt,Miss Otis Regrets
941,USUM70502070,4EpsniOUIZwyCOtEcdoGir,The Dillards,Touch Her If You Can
942,USUM70502070,4WmgQrWKqPLmtt4FNuKunG,Nobuo Uematsu,Who...Are You?
943,USUM70502070,0bxa8kZpLhhxg9ATooV3yQ,Luis Aguilar,El Sinaloense
944,USUM70502070,3tT7w3IKKEwLQlPYTwqAgl,Sonic Youth,Drunken Butterfly
945,USUM70502070,7h1ORpjTON2WXzu4BVOJBL,Prince,Gett Off (with Eric Leeds)
946,USUM70502070,3MjoW9JOS4ap0FGovXDiKg,Moxy Früvous,Sad Girl
947,USUM70502070,6SSfxVN4fxZautlsAFcc9H,Giuseppe Verdi,"Macbeth / Act 4: ""Ah, la paterna mano"""
948,USUM70502070,7oUlpCU1xST5jyb8deuO8v,Satoshi Tomiie,Prohibited One (Interlude)
949,USUM70502070,4tuoIvjUxkPhsZUQlSsWGO,Kenny G,Brazil
950,USUM70502070,0ES1gXPgiXwfNmhOZvvJll,James Horner,Going After Newt
951,USUM70502070,2Nybf1QJXFhu4iPNBPXB2z,Pas/Cal,Oh Gosh
952,USUM70502070,5Y2LDTOZZuB2x6t9bo1F7d,Fountains Of Wayne,Karpet King
953,USUM70502070,39E5rL2DxKGOdNScaxJirA,Judas Priest,Running Wild - Live
954,USUM70502070,0cyLHMapWunDUtudz7VkSC,Boney James,Boneyard
955,USUM70502070,4oXd0sPe20fS2Qq0xenKbB,Iron Maiden,Out of the Silent Planet (2015 Remaster)
956,USUM70502070,31W40NPQIJuj7YbnCqRDdu,André Rieu,Volare
957,USUM70502070,4OvtGy4hIxnxJo1PuBM9NU,Carcass,Dont Believe a Word
958,USUM70502070,3Khzu4NvcfASI6n8jQebrO,Peter Cetera,Alone For The Holidays
959,USUM70502070,1fnumT9C8jOi9aWWPpWTbp,"Grover Washington, Jr.",Play That Groove for Me
960,USUM70502070,0jAYzPbwSYdzrLqnCHiN76,Raven-Symoné,Supernatural (Crystal Ball Mix)
961,USUM70502070,2nOYxyusxAfqjZCUSxfNZ4,Louis Armstrong & His Hot Five,Muskrat Ramble
962,USUM70502070,46P4cuXD4QeFTQp4n7DMVc,"Earth, Wind & Fire",Saturday Nite - Extended Alternate Mix
963,USUM70502070,5TYHzFAQp3IBeWqRIBIDjJ,CAKE,Mr. Mastodon Farm
964,USUM70502070,49G77FXnNICfnptWQuoEWJ,Cotton Mather,Homefront Cameo
965,USUM70502070,7IyuwRPPNq6gYI1vzqKsrU,Heart,Dreamboat Annie
966,USUM70502070,6vDxkbjKahDhVeFXj0xc3I,Tiger Army,Annabel Lee
967,USUM70502070,6oArolBBAiBMnld2VPF1OG,G. Love & Special Sauce,Cold Beverage
968,USUM70502070,5kFCKt7T3ObVmDZjMKcBSP,Sting,You Still Touch Me
969,USUM70502070,4vo3nixakOtif1z6kFWSU6,Dietrich Buxtehude,"Christ unser Herr zum Jordan kam, BuxWV"
970,USUM70502070,1V7tXJRx6qQQJ7YPueI2jA,The Sesame Street Kids,Sing
971,USUM70502070,5MFHUdBiJCxk8uXuKQrnfn,TOTO,All Us Boys
972,USUM70502070,6v7GNP7Ij3C9HpK8c9QYQk,Mavis Staples,Will The Circle Be Unbroken
973,USUM70502070,2dphUV6XT8qCIFrqX99yEV,Cannonball Adderley,"Introduction To A Samba - 2005 Digital Remaster/Live At The Club, Chicago/1966"
974,USUM70502070,4B0A1qgWbWlT7j2Pj5kkGJ,The Fall,Cary Grant's Wedding (Live)
975,USUM70502070,0qAhlvhDhSV4f7lv0Ktygk,The Temptations,I Can't Get Next To You - Single Version/Mono
976,USUM70502070,7oU0RSFbwVVHpixH1qkKiN,U2,Beautiful Day - Quincey & Sonance Remix
977,USUM70502070,60azClfWAaDpcZpMjhmNtE,Trans-Siberian Orchestra,"Christmas Bells, Carousels & Time - Instrumental"
978,USUM70502070,1cnCiS2sPamfjBZNoYQlC3,Malice,Against the Empire
979,USUM70502070,0FHEvUPcrrfSrQfK0djuA3,White Lion,Living on the Edge
980,USUM70502070,6W1fIhsegeaz3Ve68h0ape,Nick Cave & The Bad Seeds,Wonderful Life
981,USUM70502070,32VhmeKzp5L4DzzNRu8Ux3,Roky Erickson,Stand for the Fire Demon
982,USUM70502070,3uvEsp3LWHowImpBbZnAtS,Little Feat,Rock and Roll Doctor
983,USUM70502070,0B5tjoXHUwftMvd5cqTyrl,Bronski Beat,Junk
984,USUM70502070,6Zozx7mXLwwQouSEgrcTgx,Blind Guardian,A Past and Future Secret
985,USUM70502070,4Z0HJdZ1nmI2UMeOjiQjtB,Uncle Kracker,Intro
986,USUM70502070,7CQsYUqjJPlx4iUEqAJOHK,Lenny Kravitz,Let Love Rule - Remastered
987,USUM70502070,7EQs1EgXvl6qtSfv1ouu65,Peabo Bryson,Light The World - duet with Deborah Gibson
988,USUM70502070,4zRZfRxsvUIOETGCvkkboc,Elvis Presley,The Girl Next Door Went A'Walking
989,USUM70502070,77TqB6vzLxlmnWVbFhHYFq,Tony Bennett,You Can't Lose A Broken Heart
990,USUM70502070,25PYiV7bM4Qpljx0z58YRV,Ludwig van Beethoven,"Beethoven: Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Molto vivace - Presto"
991,USUM70502070,5lFxoEkFDcje89YPa8mmYC,Nicholas Payton,Time Traveling
992,USUM70502070,0tve2I9fCoDQimCUVVYrG4,Madonna,What It Feels Like for a Girl - Paul Oakenfold Perfecto Mix
993,USUM70502070,1GkVc70dOVg9Ihon17Wm4A,Three 6 Mafia,Side 2 Side
994,USUM70502070,57tg7rQTCYKH7fmgOvpp9d,Chet Atkins,A Taste of Honey
995,USUM70502070,41PWz0hAiU9FqsmjR9Wh62,Lil Jon & The East Side Boyz,Lovers And Friends
996,USUM70502070,2Fn6HnLimczq2FMVprfA18,Frédéric Chopin,"24 Préludes, Op. 28: No. 7 In A Major"
997,USUM70502070,4ykTlG7MQmYnxktqsmumXb,Big Pun,You Came Up (feat. Noreaga)
998,USUM70502070,6mPk79CXsMEwpcIdL4QxL6,Eric Clapton,Grand Illusion
999,USUM70502070,0bk3l3mnX1vnRo5mnBY1qH,Cinerama,Get Up And Go
1000,USUM70502070,4PvVHAkONOaS6v4wgONGYZ,Damian Marley,Welcome To Jamrock
