Unnamed: 0,ISRC,Spotify ID,Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
224735,NLA329202350,0u6ViyKFh4aWx8Vwmkd2Zx,Set the World On Fire,Annihilator,0.617,0.989,9.0,-5.771,1.0,0.0633,0.0104,0.0145,0.35,0.307,100.93,audio_features,0u6ViyKFh4aWx8Vwmkd2Zx,spotify:track:0u6ViyKFh4aWx8Vwmkd2Zx,https://api.spotify.com/v1/tracks/0u6ViyKFh4aWx8Vwmkd2Zx,https://api.spotify.com/v1/audio-analysis/0u6ViyKFh4aWx8Vwmkd2Zx,269533.0,4.0
341022,USPR38302462,2BbaQDomhVsiRlre6ebquI,"Maniac - From ""Flashdance""",Michael Sembello,0.605,0.757,3.0,-5.897,0.0,0.0554,0.0396,2.6e-06,0.0447,0.8280000000000001,157.714,audio_features,2BbaQDomhVsiRlre6ebquI,spotify:track:2BbaQDomhVsiRlre6ebquI,https://api.spotify.com/v1/tracks/2BbaQDomhVsiRlre6ebquI,https://api.spotify.com/v1/audio-analysis/2BbaQDomhVsiRlre6ebquI,246000.0,4.0
248143,COUM71700178,29ET4ONM7UGb5fIbLfHoDK,Mi Bombom,Cabas,0.731,0.776,10.0,-7.599,0.0,0.0357,0.377,1.49e-06,0.178,0.975,100.112,audio_features,29ET4ONM7UGb5fIbLfHoDK,spotify:track:29ET4ONM7UGb5fIbLfHoDK,https://api.spotify.com/v1/tracks/29ET4ONM7UGb5fIbLfHoDK,https://api.spotify.com/v1/audio-analysis/29ET4ONM7UGb5fIbLfHoDK,193947.0,4.0
270673,USIR20000458,0U50wNdYUczYff6z4Cu812,Angel - Metro Mix Radio Edit,Lionel Richie,0.725,0.8220000000000001,9.0,-10.059,1.0,0.0402,0.011,0.0,0.0938,0.581,127.971,audio_features,0U50wNdYUczYff6z4Cu812,spotify:track:0U50wNdYUczYff6z4Cu812,https://api.spotify.com/v1/tracks/0U50wNdYUczYff6z4Cu812,https://api.spotify.com/v1/audio-analysis/0U50wNdYUczYff6z4Cu812,223040.0,4.0
344639,USBR20216534,2WTbidJqGNnfWeM5FRYaR9,We Are Rock - The Norway Remix;The Art And Craft Of Popular Music Album Version,Joy Electric,0.554,0.969,8.0,-4.518,0.0,0.0778,0.000383,0.665,0.0737,0.865,130.005,audio_features,2WTbidJqGNnfWeM5FRYaR9,spotify:track:2WTbidJqGNnfWeM5FRYaR9,https://api.spotify.com/v1/tracks/2WTbidJqGNnfWeM5FRYaR9,https://api.spotify.com/v1/audio-analysis/2WTbidJqGNnfWeM5FRYaR9,172547.0,4.0
326366,US4KM0510046,2HMzVh2MtT7Q1jte2U3Ivp,Birds,dios (malos),0.411,0.236,7.0,-10.412,1.0,0.0358,0.428,0.000173,0.079,0.137,135.766,audio_features,2HMzVh2MtT7Q1jte2U3Ivp,spotify:track:2HMzVh2MtT7Q1jte2U3Ivp,https://api.spotify.com/v1/tracks/2HMzVh2MtT7Q1jte2U3Ivp,https://api.spotify.com/v1/audio-analysis/2HMzVh2MtT7Q1jte2U3Ivp,174800.0,4.0
131699,USMO10001020,10OvaANmcHwls82rYAkGR9,Didn't Cha Know,Erykah Badu,0.752,0.476,3.0,-9.833,0.0,0.0602,0.463,0.00378,0.131,0.8210000000000001,135.272,audio_features,10OvaANmcHwls82rYAkGR9,spotify:track:10OvaANmcHwls82rYAkGR9,https://api.spotify.com/v1/tracks/10OvaANmcHwls82rYAkGR9,https://api.spotify.com/v1/audio-analysis/10OvaANmcHwls82rYAkGR9,242467.0,4.0
180763,GBAYC9701412,0Nl8YUb4sbYJi6lSDa3933,"Tosca (1997 Digital Remaster), Act II: Vissi d'arte",Orchestre De La Société Des Concerts Du Conservatoire,0.285,0.0968,3.0,-16.205,1.0,0.0448,0.988,0.0245,0.102,0.0462,93.219,audio_features,0Nl8YUb4sbYJi6lSDa3933,spotify:track:0Nl8YUb4sbYJi6lSDa3933,https://api.spotify.com/v1/tracks/0Nl8YUb4sbYJi6lSDa3933,https://api.spotify.com/v1/audio-analysis/0Nl8YUb4sbYJi6lSDa3933,181707.0,5.0
200992,NLA508300119,7boqLgVSVfTc9M0vBShlb5,"Die Zauberflöte, K. 620 / Act 2: ""Wie? Wie? Wie?""",Wolfgang Amadeus Mozart,0.51,0.0896,7.0,-24.167,1.0,0.0598,0.974,4.7e-05,0.53,0.458,105.247,audio_features,7boqLgVSVfTc9M0vBShlb5,spotify:track:7boqLgVSVfTc9M0vBShlb5,https://api.spotify.com/v1/tracks/7boqLgVSVfTc9M0vBShlb5,https://api.spotify.com/v1/audio-analysis/7boqLgVSVfTc9M0vBShlb5,190667.0,4.0
38770,USMO17082654,3Jqst4jBvTFSz2D992cRb2,If I Were Your Woman,Gladys Knight & The Pips,0.473,0.601,6.0,-6.536,1.0,0.0577,0.7000000000000001,0.0506,0.647,0.534,75.427,audio_features,3Jqst4jBvTFSz2D992cRb2,spotify:track:3Jqst4jBvTFSz2D992cRb2,https://api.spotify.com/v1/tracks/3Jqst4jBvTFSz2D992cRb2,https://api.spotify.com/v1/audio-analysis/3Jqst4jBvTFSz2D992cRb2,194493.0,4.0
184560,GBAYE9200052,6V3XMo9xt4yl6pf0ULlaQg,Sleeping Satellite,Tasmin Archer,0.598,0.8,5.0,-10.574,0.0,0.0269,0.101,0.000143,0.263,0.77,96.069,audio_features,6V3XMo9xt4yl6pf0ULlaQg,spotify:track:6V3XMo9xt4yl6pf0ULlaQg,https://api.spotify.com/v1/tracks/6V3XMo9xt4yl6pf0ULlaQg,https://api.spotify.com/v1/audio-analysis/6V3XMo9xt4yl6pf0ULlaQg,258933.0,4.0
174499,USAT20102272,5xptjjmEkIP47L7w5reSOo,Something He Can Feel,Aretha Franklin,0.615,0.5680000000000001,0.0,-7.015,1.0,0.0468,0.267,0.0,0.2,0.65,106.955,audio_features,5xptjjmEkIP47L7w5reSOo,spotify:track:5xptjjmEkIP47L7w5reSOo,https://api.spotify.com/v1/tracks/5xptjjmEkIP47L7w5reSOo,https://api.spotify.com/v1/audio-analysis/5xptjjmEkIP47L7w5reSOo,374853.0,3.0
87083,USSM18300635,4hG4mBPK9mOPFYQIeAGNQa,Pressing My Luck,I-Ten,0.722,0.458,7.0,-9.905,0.0,0.0344,0.0125,0.00277,0.068,0.81,118.801,audio_features,4hG4mBPK9mOPFYQIeAGNQa,spotify:track:4hG4mBPK9mOPFYQIeAGNQa,https://api.spotify.com/v1/tracks/4hG4mBPK9mOPFYQIeAGNQa,https://api.spotify.com/v1/audio-analysis/4hG4mBPK9mOPFYQIeAGNQa,223893.0,4.0
249543,USAT20400415,3HBBnVu7jbBRaDnXMqjUya,Turn Me On,Kevin Lyttle,0.6880000000000001,0.764,9.0,-3.755,1.0,0.0434,0.0462,0.0,0.035,0.875,106.257,audio_features,3HBBnVu7jbBRaDnXMqjUya,spotify:track:3HBBnVu7jbBRaDnXMqjUya,https://api.spotify.com/v1/tracks/3HBBnVu7jbBRaDnXMqjUya,https://api.spotify.com/v1/audio-analysis/3HBBnVu7jbBRaDnXMqjUya,190080.0,4.0
37096,GBF077210002,6oKWHsj9w3VD7vrCeCzGLw,Fantasia on Greensleeves,Ralph Vaughan Williams,0.21,0.07,0.0,-26.885,0.0,0.0406,0.964,0.881,0.403,0.119,94.204,audio_features,6oKWHsj9w3VD7vrCeCzGLw,spotify:track:6oKWHsj9w3VD7vrCeCzGLw,https://api.spotify.com/v1/tracks/6oKWHsj9w3VD7vrCeCzGLw,https://api.spotify.com/v1/audio-analysis/6oKWHsj9w3VD7vrCeCzGLw,255107.0,4.0
316924,IT00D0301701,0DbdwGmYsyax64LpniHfxV,Love is Gonna Save Us,Benny Benassi,0.806,0.855,3.0,-4.472,1.0,0.805,0.227,0.0,0.0913,0.655,132.08,audio_features,0DbdwGmYsyax64LpniHfxV,spotify:track:0DbdwGmYsyax64LpniHfxV,https://api.spotify.com/v1/tracks/0DbdwGmYsyax64LpniHfxV,https://api.spotify.com/v1/audio-analysis/0DbdwGmYsyax64LpniHfxV,304980.0,4.0
337190,GBAYC8800857,0HeVN30Q9HvACXzv8m8pKu,"Suite bergamasque, L. 75: III. Clair de lune",Claude Debussy,0.264,0.0159,1.0,-26.092,1.0,0.0528,0.995,0.896,0.0716,0.0391,72.39,audio_features,0HeVN30Q9HvACXzv8m8pKu,spotify:track:0HeVN30Q9HvACXzv8m8pKu,https://api.spotify.com/v1/tracks/0HeVN30Q9HvACXzv8m8pKu,https://api.spotify.com/v1/audio-analysis/0HeVN30Q9HvACXzv8m8pKu,299693.0,3.0
373773,USEP40403128,3Rmo2zRRqGdfVZLlMzDuL9,Drastic Actions - Alternate Version,Bad Religion,0.43,0.79,0.0,-4.189,1.0,0.0288,0.0154,9.66e-06,0.104,0.478,128.552,audio_features,3Rmo2zRRqGdfVZLlMzDuL9,spotify:track:3Rmo2zRRqGdfVZLlMzDuL9,https://api.spotify.com/v1/tracks/3Rmo2zRRqGdfVZLlMzDuL9,https://api.spotify.com/v1/audio-analysis/3Rmo2zRRqGdfVZLlMzDuL9,152667.0,4.0
405406,USDJ28800015,5eRAeATuIUzBEhL5Cbmzoi,Don't Believe The Hype,Public Enemy,0.883,0.471,7.0,-13.784,1.0,0.387,0.0134,0.0,0.255,0.844,98.405,audio_features,5eRAeATuIUzBEhL5Cbmzoi,spotify:track:5eRAeATuIUzBEhL5Cbmzoi,https://api.spotify.com/v1/tracks/5eRAeATuIUzBEhL5Cbmzoi,https://api.spotify.com/v1/audio-analysis/5eRAeATuIUzBEhL5Cbmzoi,319360.0,4.0
3428,SEVBZ1109904,4cUJKi0k4spGbtk5hITZvh,Little Boxes All the Same,Cobolt,0.5650000000000001,0.182,0.0,-12.481,1.0,0.0282,0.6960000000000001,0.00943,0.112,0.0593,70.206,audio_features,4cUJKi0k4spGbtk5hITZvh,spotify:track:4cUJKi0k4spGbtk5hITZvh,https://api.spotify.com/v1/tracks/4cUJKi0k4spGbtk5hITZvh,https://api.spotify.com/v1/audio-analysis/4cUJKi0k4spGbtk5hITZvh,290360.0,3.0
1197,GBF078340112,0E1mdg0AP3D1GhCyxBvAh2,"15 Inventions, BWV 772-786: No. 12 in A Major, BWV 783",Johann Sebastian Bach,0.273,0.236,6.0,-23.374,0.0,0.036,0.983,0.91,0.129,0.918,115.934,audio_features,0E1mdg0AP3D1GhCyxBvAh2,spotify:track:0E1mdg0AP3D1GhCyxBvAh2,https://api.spotify.com/v1/tracks/0E1mdg0AP3D1GhCyxBvAh2,https://api.spotify.com/v1/audio-analysis/0E1mdg0AP3D1GhCyxBvAh2,69093.0,4.0
187411,USGF19821204,5YBdGzt3pzr23o2NrIbtSP,Living Dead Girl,Rob Zombie,0.518,0.948,6.0,-5.579,0.0,0.0676,0.00512,0.0996,0.228,0.548,103.025,audio_features,5YBdGzt3pzr23o2NrIbtSP,spotify:track:5YBdGzt3pzr23o2NrIbtSP,https://api.spotify.com/v1/tracks/5YBdGzt3pzr23o2NrIbtSP,https://api.spotify.com/v1/audio-analysis/5YBdGzt3pzr23o2NrIbtSP,201400.0,4.0
228198,USGR10200081,1rHc4xSPWYDS08DKTLTk5F,Whisper Not,Ella Fitzgerald,0.449,0.235,0.0,-11.407,0.0,0.0362,0.84,0.0,0.126,0.324,110.179,audio_features,1rHc4xSPWYDS08DKTLTk5F,spotify:track:1rHc4xSPWYDS08DKTLTk5F,https://api.spotify.com/v1/tracks/1rHc4xSPWYDS08DKTLTk5F,https://api.spotify.com/v1/audio-analysis/1rHc4xSPWYDS08DKTLTk5F,181867.0,4.0
55018,DEF056500800,5O5KjD79KhPSkfcK3PCsoZ,"Waltz No. 14 In E Minor, Op. Posth.: Vivace",Frédéric Chopin,0.256,0.0966,4.0,-22.149,1.0,0.0407,0.991,0.895,0.0958,0.221,89.239,audio_features,5O5KjD79KhPSkfcK3PCsoZ,spotify:track:5O5KjD79KhPSkfcK3PCsoZ,https://api.spotify.com/v1/tracks/5O5KjD79KhPSkfcK3PCsoZ,https://api.spotify.com/v1/audio-analysis/5O5KjD79KhPSkfcK3PCsoZ,178013.0,4.0
251391,DEA819800194,7nfrMedXJUyTP82oKEuyJn,Thinking of You (I Drive Myself Crazy),*NSYNC,0.502,0.687,9.0,-6.065,1.0,0.0318,0.0157,0.0,0.214,0.446,174.013,audio_features,7nfrMedXJUyTP82oKEuyJn,spotify:track:7nfrMedXJUyTP82oKEuyJn,https://api.spotify.com/v1/tracks/7nfrMedXJUyTP82oKEuyJn,https://api.spotify.com/v1/audio-analysis/7nfrMedXJUyTP82oKEuyJn,238253.0,4.0
221748,NLA329880314,1MHmFCQgmCYOqd4SFyJ3if,Locust of the Dead Earth,Vision Of Disorder,0.295,0.979,5.0,-3.409,1.0,0.118,1.34e-06,0.665,0.471,0.279,126.21,audio_features,1MHmFCQgmCYOqd4SFyJ3if,spotify:track:1MHmFCQgmCYOqd4SFyJ3if,https://api.spotify.com/v1/tracks/1MHmFCQgmCYOqd4SFyJ3if,https://api.spotify.com/v1/audio-analysis/1MHmFCQgmCYOqd4SFyJ3if,208173.0,4.0
89510,USBN29801010,6lgkhf5XLGA2wvgFeTy2cq,Fee-Fi-Fo-Fum - Remastered1998/Rudy Van Gelder Edition,Wayne Shorter,0.457,0.498,5.0,-7.74,0.0,0.037,0.76,0.0006309999999999,0.0858,0.367,158.114,audio_features,6lgkhf5XLGA2wvgFeTy2cq,spotify:track:6lgkhf5XLGA2wvgFeTy2cq,https://api.spotify.com/v1/tracks/6lgkhf5XLGA2wvgFeTy2cq,https://api.spotify.com/v1/audio-analysis/6lgkhf5XLGA2wvgFeTy2cq,354067.0,3.0
14100,USBN10300028,0fcfiL8hMovBpaBNPwis6c,All I Want for Christmas Is a Real Good Tan,Kenny Chesney,0.73,0.394,4.0,-11.818,1.0,0.0263,0.5690000000000001,0.0,0.207,0.728,103.002,audio_features,0fcfiL8hMovBpaBNPwis6c,spotify:track:0fcfiL8hMovBpaBNPwis6c,https://api.spotify.com/v1/tracks/0fcfiL8hMovBpaBNPwis6c,https://api.spotify.com/v1/audio-analysis/0fcfiL8hMovBpaBNPwis6c,278000.0,4.0
331203,USA371168406,4Yn1weRDIDwgcrJE6kJcSd,Low Dog,The Gaza Strippers,0.28,0.91,9.0,-2.478,1.0,0.0444,6.44e-06,0.68,0.0748,0.364,143.261,audio_features,4Yn1weRDIDwgcrJE6kJcSd,spotify:track:4Yn1weRDIDwgcrJE6kJcSd,https://api.spotify.com/v1/tracks/4Yn1weRDIDwgcrJE6kJcSd,https://api.spotify.com/v1/audio-analysis/4Yn1weRDIDwgcrJE6kJcSd,143531.0,4.0
352222,GBHKB0500012,5E7GWLzaCd7pG28dE6w5uH,Shiver,Natalie Imbruglia,0.488,0.796,1.0,-4.057,1.0,0.0325,0.00123,2.01e-06,0.168,0.279,94.187,audio_features,5E7GWLzaCd7pG28dE6w5uH,spotify:track:5E7GWLzaCd7pG28dE6w5uH,https://api.spotify.com/v1/tracks/5E7GWLzaCd7pG28dE6w5uH,https://api.spotify.com/v1/audio-analysis/5E7GWLzaCd7pG28dE6w5uH,222667.0,4.0
319665,USJAY0200307,7kdd8OpGVHDcMmJkitQpGl,Up & Down (In & Out) - Godson Remix,Deborah Cox,0.799,0.892,11.0,-5.271,0.0,0.0592,0.0599,0.173,0.0497,0.903,99.966,audio_features,7kdd8OpGVHDcMmJkitQpGl,spotify:track:7kdd8OpGVHDcMmJkitQpGl,https://api.spotify.com/v1/tracks/7kdd8OpGVHDcMmJkitQpGl,https://api.spotify.com/v1/audio-analysis/7kdd8OpGVHDcMmJkitQpGl,288427.0,4.0
114480,US2770500023,5ET7UOzktkXWqoL5u7u0nD,The Very Thing,Stars,0.6980000000000001,0.509,1.0,-14.732,1.0,0.0432,0.455,0.00791,0.116,0.302,104.017,audio_features,5ET7UOzktkXWqoL5u7u0nD,spotify:track:5ET7UOzktkXWqoL5u7u0nD,https://api.spotify.com/v1/tracks/5ET7UOzktkXWqoL5u7u0nD,https://api.spotify.com/v1/audio-analysis/5ET7UOzktkXWqoL5u7u0nD,206133.0,4.0
161596,USMC16946205,5ndvIuB7cX3PXrH7MHVOCf,Coal Miner's Daughter - Single Version,Loretta Lynn,0.602,0.442,9.0,-10.353,1.0,0.0304,0.911,0.0213,0.36,0.6000000000000001,137.325,audio_features,5ndvIuB7cX3PXrH7MHVOCf,spotify:track:5ndvIuB7cX3PXrH7MHVOCf,https://api.spotify.com/v1/tracks/5ndvIuB7cX3PXrH7MHVOCf,https://api.spotify.com/v1/audio-analysis/5ndvIuB7cX3PXrH7MHVOCf,178253.0,4.0
116534,USIR10000604,5xzeedrgfj1EhPnY7MpX8Z,Take A Look Around,Limp Bizkit,0.431,0.88,11.0,-4.797,1.0,0.0477,0.0115,0.24,0.113,0.522,102.024,audio_features,5xzeedrgfj1EhPnY7MpX8Z,spotify:track:5xzeedrgfj1EhPnY7MpX8Z,https://api.spotify.com/v1/tracks/5xzeedrgfj1EhPnY7MpX8Z,https://api.spotify.com/v1/audio-analysis/5xzeedrgfj1EhPnY7MpX8Z,319907.0,4.0
351120,USTN10500069,1PMMFB1tuKGa3U3QbWUs9L,Same Problem,Waking Ashland,0.47,0.707,10.0,-3.508,1.0,0.0266,0.0425,0.0,0.115,0.458,89.977,audio_features,1PMMFB1tuKGa3U3QbWUs9L,spotify:track:1PMMFB1tuKGa3U3QbWUs9L,https://api.spotify.com/v1/tracks/1PMMFB1tuKGa3U3QbWUs9L,https://api.spotify.com/v1/audio-analysis/1PMMFB1tuKGa3U3QbWUs9L,210893.0,4.0
166641,GBBBA6650243,3LBLoG37YioL3rvJvCyBv6,Five Minuets K. 461: No. 3 in G,Wolfgang Amadeus Mozart,0.347,0.0438,7.0,-17.447,1.0,0.04,0.988,0.306,0.218,0.389,127.671,audio_features,3LBLoG37YioL3rvJvCyBv6,spotify:track:3LBLoG37YioL3rvJvCyBv6,https://api.spotify.com/v1/tracks/3LBLoG37YioL3rvJvCyBv6,https://api.spotify.com/v1/audio-analysis/3LBLoG37YioL3rvJvCyBv6,123000.0,3.0
395565,ITI029400013,2t1I5cBkS9Fv9qiI1wlywP,The Ghetto,Jestofunk,0.85,0.742,2.0,-8.105,0.0,0.034,0.34,0.0067,0.105,0.642,113.112,audio_features,2t1I5cBkS9Fv9qiI1wlywP,spotify:track:2t1I5cBkS9Fv9qiI1wlywP,https://api.spotify.com/v1/tracks/2t1I5cBkS9Fv9qiI1wlywP,https://api.spotify.com/v1/audio-analysis/2t1I5cBkS9Fv9qiI1wlywP,426560.0,4.0
