ISRC,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
QM7281713575,No Es Culpa Mía,Daddy Yankee,0.8,0.843,10,-4.379,1,0.0852,0.46,2.09e-06,0.0821,0.686,94.054,audio_features,0937oNIIoi0sDwjJ6z0Wnz,spotify:track:0937oNIIoi0sDwjJ6z0Wnz,https://api.spotify.com/v1/tracks/0937oNIIoi0sDwjJ6z0Wnz,https://api.spotify.com/v1/audio-analysis/0937oNIIoi0sDwjJ6z0Wnz,107572,4
GBAYE1501126,Every Day's Like Christmas - A Stock Aitken Waterman Remix,Kylie Minogue,0.622,0.802,11,-7.465,0,0.0351,0.0444,0.141,0.291,0.632,120.069,audio_features,3kovXmGPLUNOeJeE6EG3Gu,spotify:track:3kovXmGPLUNOeJeE6EG3Gu,https://api.spotify.com/v1/tracks/3kovXmGPLUNOeJeE6EG3Gu,https://api.spotify.com/v1/audio-analysis/3kovXmGPLUNOeJeE6EG3Gu,212959,4
USSM11808257,Runway,Mariah Carey,0.361,0.729,11,-5.82,1,0.0421,0.03,0.000207,0.251,0.523,97.525,audio_features,55v1RKwOLqnrEFunZoJiLg,spotify:track:55v1RKwOLqnrEFunZoJiLg,https://api.spotify.com/v1/tracks/55v1RKwOLqnrEFunZoJiLg,https://api.spotify.com/v1/audio-analysis/55v1RKwOLqnrEFunZoJiLg,221400,3
USWB19800951,Sad Professor,R.E.M.,0.423,0.302,2,-10.406,1,0.0294,0.258,0.00309,0.363,0.209,120.473,audio_features,0Ztmm8K7D2kzGj4RxlEEpl,spotify:track:0Ztmm8K7D2kzGj4RxlEEpl,https://api.spotify.com/v1/tracks/0Ztmm8K7D2kzGj4RxlEEpl,https://api.spotify.com/v1/audio-analysis/0Ztmm8K7D2kzGj4RxlEEpl,243667,4
USAR19000191,Who Do You Love,Whitney Houston,0.764,0.892,6,-7.953,1,0.0334,0.45,7.43e-06,0.279,0.949,117.187,audio_features,2dUFDcYgiXgDO7ohd52kRr,spotify:track:2dUFDcYgiXgDO7ohd52kRr,https://api.spotify.com/v1/tracks/2dUFDcYgiXgDO7ohd52kRr,https://api.spotify.com/v1/audio-analysis/2dUFDcYgiXgDO7ohd52kRr,237040,4
USIR19801882,A8,Black Eyed Peas,0.821,0.663,6,-6.715,0,0.174,0.0117,0.000122,0.154,0.746,97.901,audio_features,2oLE9LW7QKBBufjYrq0hWz,spotify:track:2oLE9LW7QKBBufjYrq0hWz,https://api.spotify.com/v1/tracks/2oLE9LW7QKBBufjYrq0hWz,https://api.spotify.com/v1/audio-analysis/2oLE9LW7QKBBufjYrq0hWz,232227,4
USEE19792136,One (feat. Erykah Badu),Busta Rhymes,0.839,0.524,6,-8.042,1,0.478,0.572,3.45e-06,0.125,0.672,88.09,audio_features,7xPReJAskopYnXc0u3so36,spotify:track:7xPReJAskopYnXc0u3so36,https://api.spotify.com/v1/tracks/7xPReJAskopYnXc0u3so36,https://api.spotify.com/v1/audio-analysis/7xPReJAskopYnXc0u3so36,263533,4
USC4R1021297,Still Hurts,Macy Gray,0.623,0.424,7,-7.848,1,0.0459,0.000512,0.0,0.537,0.354,77.27,audio_features,2w44WwU0ks03F9nBCqMmZG,spotify:track:2w44WwU0ks03F9nBCqMmZG,https://api.spotify.com/v1/tracks/2w44WwU0ks03F9nBCqMmZG,https://api.spotify.com/v1/audio-analysis/2w44WwU0ks03F9nBCqMmZG,230027,4
USDJ20010555,1-900-Hustler - Album Version (Edited),JAY-Z,0.464,0.914,10,-4.288,0,0.416,0.0786,0.0,0.312,0.549,179.728,audio_features,13kc77e7bhC4cz1EBswyEv,spotify:track:13kc77e7bhC4cz1EBswyEv,https://api.spotify.com/v1/tracks/13kc77e7bhC4cz1EBswyEv,https://api.spotify.com/v1/audio-analysis/13kc77e7bhC4cz1EBswyEv,230627,4
QZQAY2339672,"Chicken, Spice & Curry",Joeboy,0.585,0.539,1,-7.802,0,0.175,0.489,0.0,0.079,0.146,101.282,audio_features,6DSf9NZbwzTny9sSuuyyyo,spotify:track:6DSf9NZbwzTny9sSuuyyyo,https://api.spotify.com/v1/tracks/6DSf9NZbwzTny9sSuuyyyo,https://api.spotify.com/v1/audio-analysis/6DSf9NZbwzTny9sSuuyyyo,117640,4
USDJ20010446,F*** You - Album Version (Edited),Ja Rule,0.813,0.841,11,-4.53,1,0.266,0.0937,0.0,0.0673,0.832,94.012,audio_features,6abuC87q5HVqpgPC2PTgpK,spotify:track:6abuC87q5HVqpgPC2PTgpK,https://api.spotify.com/v1/tracks/6abuC87q5HVqpgPC2PTgpK,https://api.spotify.com/v1/audio-analysis/6abuC87q5HVqpgPC2PTgpK,253400,4
USSM10412576,Crazy Ho (feat. Strong Arm Steady) - Xplicit Album Version,Xzibit,0.693,0.649,3,-6.232,0,0.397,0.0734,0.0,0.371,0.711,96.323,audio_features,5cU34j24r2zBhOvfiBIWkF,spotify:track:5cU34j24r2zBhOvfiBIWkF,https://api.spotify.com/v1/tracks/5cU34j24r2zBhOvfiBIWkF,https://api.spotify.com/v1/audio-analysis/5cU34j24r2zBhOvfiBIWkF,264987,4
GBBMQ0000113,Star 69,Fatboy Slim,0.846,0.842,0,-10.019,1,0.167,0.149,0.0942,0.481,0.265,135.625,audio_features,3zUBUVy7wL8pJVEUIsUTcS,spotify:track:3zUBUVy7wL8pJVEUIsUTcS,https://api.spotify.com/v1/tracks/3zUBUVy7wL8pJVEUIsUTcS,https://api.spotify.com/v1/audio-analysis/3zUBUVy7wL8pJVEUIsUTcS,343547,4
USZXT1042312,Comin' Up,Pimp C,0.572,0.721,4,-4.213,0,0.34,0.00786,0.0,0.615,0.729,172.332,audio_features,5ED3fiGLNsaOoeTWN4a3w4,spotify:track:5ED3fiGLNsaOoeTWN4a3w4,https://api.spotify.com/v1/tracks/5ED3fiGLNsaOoeTWN4a3w4,https://api.spotify.com/v1/audio-analysis/5ED3fiGLNsaOoeTWN4a3w4,297373,4
USSM10500413,Like You (feat. Ciara),Bow Wow,0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017,audio_features,3jEqrIfwKO0M8ALu3TGilF,spotify:track:3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/tracks/3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/audio-analysis/3jEqrIfwKO0M8ALu3TGilF,205840,4
USJI10600501,Sexy Ladies,Justin Timberlake,0.896,0.452,6,-5.637,1,0.258,0.0171,0.00782,0.0645,0.644,99.905,audio_features,5Gq7IN29DbgUO8Ris1TZKl,spotify:track:5Gq7IN29DbgUO8Ris1TZKl,https://api.spotify.com/v1/tracks/5Gq7IN29DbgUO8Ris1TZKl,https://api.spotify.com/v1/audio-analysis/5Gq7IN29DbgUO8Ris1TZKl,238600,4
USGF19822221,A Long December - Live at Hammerstein Ballroom / 1997,Counting Crows,0.304,0.611,5,-7.654,1,0.0452,0.716,5.07e-06,0.963,0.32,151.138,audio_features,6EK1KsTwF3YMDmhs3X4bwz,spotify:track:6EK1KsTwF3YMDmhs3X4bwz,https://api.spotify.com/v1/tracks/6EK1KsTwF3YMDmhs3X4bwz,https://api.spotify.com/v1/audio-analysis/6EK1KsTwF3YMDmhs3X4bwz,366160,4
USAR19800147,I Bow Out,Whitney Houston,0.719,0.646,9,-8.409,0,0.152,0.0317,0.0,0.0335,0.681,159.825,audio_features,2VgaALs0kKa9EG76A7T7uB,spotify:track:2VgaALs0kKa9EG76A7T7uB,https://api.spotify.com/v1/tracks/2VgaALs0kKa9EG76A7T7uB,https://api.spotify.com/v1/audio-analysis/2VgaALs0kKa9EG76A7T7uB,269867,4
USDJ29905448,Dem Niggaz,The Murderers,0.615,0.699,10,-5.534,0,0.563,0.0563,0.0,0.0753,0.615,175.806,audio_features,52xCoS5awAn8ibIf6XSQzO,spotify:track:52xCoS5awAn8ibIf6XSQzO,https://api.spotify.com/v1/tracks/52xCoS5awAn8ibIf6XSQzO,https://api.spotify.com/v1/audio-analysis/52xCoS5awAn8ibIf6XSQzO,151400,4
USDJ29905363,Comin' For Ya - Album Version (Edited),DMX,0.689,0.948,7,-4.985,1,0.271,0.0768,0.0,0.317,0.552,114.324,audio_features,0FPzQohiazPICPTX2xjN2T,spotify:track:0FPzQohiazPICPTX2xjN2T,https://api.spotify.com/v1/tracks/0FPzQohiazPICPTX2xjN2T,https://api.spotify.com/v1/audio-analysis/0FPzQohiazPICPTX2xjN2T,242040,5
USIR19300811,Guess Who's Back,2Pac,0.825,0.677,2,-11.15,1,0.0799,0.0139,0.00605,0.274,0.376,98.089,audio_features,5bZCSkq9M9rDS59yIt2Fxj,spotify:track:5bZCSkq9M9rDS59yIt2Fxj,https://api.spotify.com/v1/tracks/5bZCSkq9M9rDS59yIt2Fxj,https://api.spotify.com/v1/audio-analysis/5bZCSkq9M9rDS59yIt2Fxj,186533,4
USJI11100254,I Wanna Go - Captain Cuts Club Mix,Britney Spears,0.651,0.839,0,-5.887,1,0.0538,0.00271,0.00558,0.102,0.611,125.03,audio_features,4STdlo6AFbmXjsWcodc9LK,spotify:track:4STdlo6AFbmXjsWcodc9LK,https://api.spotify.com/v1/tracks/4STdlo6AFbmXjsWcodc9LK,https://api.spotify.com/v1/audio-analysis/4STdlo6AFbmXjsWcodc9LK,283080,4
USUM70998448,Heard 'Em All Remix,Amerie,0.813,0.667,1,-6.594,1,0.189,0.0154,3.91e-05,0.0534,0.307,97.976,audio_features,3zX1HiiJ8JsZ4SmnZwvCJd,spotify:track:3zX1HiiJ8JsZ4SmnZwvCJd,https://api.spotify.com/v1/tracks/3zX1HiiJ8JsZ4SmnZwvCJd,https://api.spotify.com/v1/audio-analysis/3zX1HiiJ8JsZ4SmnZwvCJd,236747,4
USEW20100198,Take Away (feat. Ginuwine),Missy Elliott,0.835,0.432,1,-9.311,0,0.06,0.428,4.57e-06,0.0508,0.661,125.852,audio_features,53cVCGWe27PNZfb0KNUnjt,spotify:track:53cVCGWe27PNZfb0KNUnjt,https://api.spotify.com/v1/tracks/53cVCGWe27PNZfb0KNUnjt,https://api.spotify.com/v1/audio-analysis/53cVCGWe27PNZfb0KNUnjt,299067,4
USBB40706450,"Running Your Mouth (feat. Snoop Dogg, Nate Dogg, Fabolous & Busta Rhymes) - 2007 Remaster",The Notorious B.I.G.,0.699,0.763,5,-4.298,1,0.151,0.038,0.0,0.305,0.676,96.944,audio_features,52JoBoFhLbCz0XF0RvwJcR,spotify:track:52JoBoFhLbCz0XF0RvwJcR,https://api.spotify.com/v1/tracks/52JoBoFhLbCz0XF0RvwJcR,https://api.spotify.com/v1/audio-analysis/52JoBoFhLbCz0XF0RvwJcR,213093,4
USUM71411929,Murder On Music Row - Live,George Strait,0.5,0.739,9,-8.771,1,0.058,0.424,0.0,0.873,0.425,105.281,audio_features,1hZIaSMnf9msje8Y3gVwu4,spotify:track:1hZIaSMnf9msje8Y3gVwu4,https://api.spotify.com/v1/tracks/1hZIaSMnf9msje8Y3gVwu4,https://api.spotify.com/v1/audio-analysis/1hZIaSMnf9msje8Y3gVwu4,285693,4
USSM19603203,Little Drummer Girl,Alicia Keys,0.605,0.574,4,-7.841,0,0.068,0.254,0.142,0.0958,0.0563,162.35,audio_features,6UkM1RIxrnkEIIvyjmyD2Q,spotify:track:6UkM1RIxrnkEIIvyjmyD2Q,https://api.spotify.com/v1/tracks/6UkM1RIxrnkEIIvyjmyD2Q,https://api.spotify.com/v1/audio-analysis/6UkM1RIxrnkEIIvyjmyD2Q,272333,4
USMC19341405,The Man In Love With You,George Strait,0.473,0.278,0,-12.234,1,0.0289,0.729,0.000419,0.174,0.126,123.82,audio_features,4FzhBA59ZIfDAdpvO6H6Mw,spotify:track:4FzhBA59ZIfDAdpvO6H6Mw,https://api.spotify.com/v1/tracks/4FzhBA59ZIfDAdpvO6H6Mw,https://api.spotify.com/v1/audio-analysis/4FzhBA59ZIfDAdpvO6H6Mw,198573,4
USBN10000212,Dreams,Kenny Chesney,0.522,0.356,5,-10.322,1,0.0239,0.241,1.74e-05,0.0959,0.315,95.889,audio_features,2OWwEYsqhMtrEO2jDo3c8d,spotify:track:2OWwEYsqhMtrEO2jDo3c8d,https://api.spotify.com/v1/tracks/2OWwEYsqhMtrEO2jDo3c8d,https://api.spotify.com/v1/audio-analysis/2OWwEYsqhMtrEO2jDo3c8d,251067,4
USUM70502478,Craving (I Only Want What I Can't Have),t.A.T.u.,0.397,0.765,1,-6.737,1,0.0331,0.0299,0.00203,0.0531,0.367,178.039,audio_features,2hDalZd9WbDjjABFpIa0Q2,spotify:track:2hDalZd9WbDjjABFpIa0Q2,https://api.spotify.com/v1/tracks/2hDalZd9WbDjjABFpIa0Q2,https://api.spotify.com/v1/audio-analysis/2hDalZd9WbDjjABFpIa0Q2,230267,4
USMC10500394,Testify,Common,0.73,0.566,9,-8.425,1,0.272,0.0206,0.0,0.337,0.631,87.051,audio_features,6fo9uskjOIoWXAaUNxN7Bl,spotify:track:6fo9uskjOIoWXAaUNxN7Bl,https://api.spotify.com/v1/tracks/6fo9uskjOIoWXAaUNxN7Bl,https://api.spotify.com/v1/audio-analysis/6fo9uskjOIoWXAaUNxN7Bl,156893,4
USQX91300809,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,audio_features,2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof,248413,4
USAT20303232,Rock N Roll,Kid Rock,0.634,0.93,0,-1.875,1,0.0316,0.161,0.0,0.261,0.605,113.944,audio_features,53bntgWaTQiB2EMkomwnnr,spotify:track:53bntgWaTQiB2EMkomwnnr,https://api.spotify.com/v1/tracks/53bntgWaTQiB2EMkomwnnr,https://api.spotify.com/v1/audio-analysis/53bntgWaTQiB2EMkomwnnr,268347,4
USMH51100107,Ain't No Way,"Beth Hart, Joe Bonamassa",0.284,0.306,7,-11.771,1,0.0313,0.23,0.0971,0.113,0.0611,123.618,audio_features,3XpmFvsO8U4kMlVmxcc0AH,spotify:track:3XpmFvsO8U4kMlVmxcc0AH,https://api.spotify.com/v1/tracks/3XpmFvsO8U4kMlVmxcc0AH,https://api.spotify.com/v1/audio-analysis/3XpmFvsO8U4kMlVmxcc0AH,407653,3
USWB10703202,Go with Us (feat. Strong Arm Steady),Talib Kweli,0.698,0.869,10,-3.421,0,0.26,0.0145,0.0,0.547,0.634,91.649,audio_features,6xt0NJFhcylqbxn7F6upZ7,spotify:track:6xt0NJFhcylqbxn7F6upZ7,https://api.spotify.com/v1/tracks/6xt0NJFhcylqbxn7F6upZ7,https://api.spotify.com/v1/audio-analysis/6xt0NJFhcylqbxn7F6upZ7,239640,4
USUR10400766,Getcha Getcha,Nelly,0.786,0.753,6,-6.261,0,0.37,0.0179,0.0,0.0986,0.659,85.916,audio_features,0tHAj8G424udknmErHFqsK,spotify:track:0tHAj8G424udknmErHFqsK,https://api.spotify.com/v1/tracks/0tHAj8G424udknmErHFqsK,https://api.spotify.com/v1/audio-analysis/0tHAj8G424udknmErHFqsK,277480,4
USUR10400811,Getcha Getcha,Nelly,0.797,0.745,2,-6.221,1,0.36,0.0254,0.0,0.105,0.741,85.855,audio_features,4V4aavew0NrUc8WUJuqW0W,spotify:track:4V4aavew0NrUc8WUJuqW0W,https://api.spotify.com/v1/tracks/4V4aavew0NrUc8WUJuqW0W,https://api.spotify.com/v1/audio-analysis/4V4aavew0NrUc8WUJuqW0W,278453,4
USCRB9900113,You Don't Love Me Anymore,Tim McGraw,0.422,0.39,10,-9.766,1,0.0274,0.586,0.0,0.125,0.338,81.832,audio_features,4RyAmrMwErrCO7cki8xOa9,spotify:track:4RyAmrMwErrCO7cki8xOa9,https://api.spotify.com/v1/tracks/4RyAmrMwErrCO7cki8xOa9,https://api.spotify.com/v1/audio-analysis/4RyAmrMwErrCO7cki8xOa9,222933,4
USUM71713007,Believe,Eminem,0.887,0.484,1,-5.491,0,0.124,0.165,0.0,0.289,0.13,130.088,audio_features,74USwBG39TxXV01pK0neeG,spotify:track:74USwBG39TxXV01pK0neeG,https://api.spotify.com/v1/tracks/74USwBG39TxXV01pK0neeG,https://api.spotify.com/v1/audio-analysis/74USwBG39TxXV01pK0neeG,315360,4
USDJ20010525,Mouthing Off (Featuring 4-Ize),Ludacris,0.695,0.645,6,-8.983,1,0.75,0.339,0.0,0.465,0.963,85.091,audio_features,6rC3ZOQDsyLuQWbhnglle0,spotify:track:6rC3ZOQDsyLuQWbhnglle0,https://api.spotify.com/v1/tracks/6rC3ZOQDsyLuQWbhnglle0,https://api.spotify.com/v1/audio-analysis/6rC3ZOQDsyLuQWbhnglle0,181013,4
USMO18100017,Portuguese Love,Teena Marie,0.466,0.573,9,-12.304,0,0.0793,0.142,0.0,0.0871,0.671,140.643,audio_features,0rEqoKxL9HGRRvtsQygeZn,spotify:track:0rEqoKxL9HGRRvtsQygeZn,https://api.spotify.com/v1/tracks/0rEqoKxL9HGRRvtsQygeZn,https://api.spotify.com/v1/audio-analysis/0rEqoKxL9HGRRvtsQygeZn,469173,4
UKHNU1600009,Pendulum,Anastacia,0.327,0.556,0,-9.39,1,0.0495,0.153,0.000114,0.758,0.177,150.018,audio_features,66gNgqsRVXhcP6fN6bJX26,spotify:track:66gNgqsRVXhcP6fN6bJX26,https://api.spotify.com/v1/tracks/66gNgqsRVXhcP6fN6bJX26,https://api.spotify.com/v1/audio-analysis/66gNgqsRVXhcP6fN6bJX26,232319,3
QMRSZ2101875,Nothing Like The Holidays (feat. Bunji Garlin),Shaggy,0.754,0.712,1,-7.124,1,0.296,0.24,1.22e-05,0.0456,0.701,175.951,audio_features,2m3oW9AnEKdlIN3jVcZk3G,spotify:track:2m3oW9AnEKdlIN3jVcZk3G,https://api.spotify.com/v1/tracks/2m3oW9AnEKdlIN3jVcZk3G,https://api.spotify.com/v1/audio-analysis/2m3oW9AnEKdlIN3jVcZk3G,188182,4
USPO19450015,It Was A Good Day - Remix,Ice Cube,0.477,0.555,6,-9.757,0,0.0523,0.149,0.367,0.45,0.715,159.431,audio_features,0MkJmjfBR4JZg0LcadprWL,spotify:track:0MkJmjfBR4JZg0LcadprWL,https://api.spotify.com/v1/tracks/0MkJmjfBR4JZg0LcadprWL,https://api.spotify.com/v1/audio-analysis/0MkJmjfBR4JZg0LcadprWL,267893,4
